new2kid,option_choice,option_hectares,farm_payment,farm_costs,farm_net,benefits_total,benefits_ghg_farm,benefits_ghg_dispfood,benefits_ghg_forestry,benefits_ghg_soil_forestry,benefits_rec,benefits_flooding,benefits_totn,benefits_totp,benefits_water_non_use,benefits_water_rec,benefits_pollination_yield,benefits_pollination_non_use,costs_total,costs_farm,costs_forestry,costs_timber,costs_rec,env_out_ghg,env_out_sng_rec,env_out_wood_rec,env_out_sng_norec,env_out_wood_norec,env_out_flood,env_out_tot_n,env_out_tot_p,env_out_pollinators,es_out_ghg,es_out_rec,es_out_flood,es_out_tot_n,es_out_tot_p,es_out_water_non_use,es_out_water_rec,es_out_poll_yield,es_out_poll_non_use,bcr
128254,3,14.8638362743547,374804,374803.743629049,0.256370951479767,1137050.54937898,89509.3432147091,-53325.2355628207,146575.886452904,67402.113218539,538667.223330283,296382.976766479,3523.97597014734,1123.92225472754,-1.82755617011655e-09,0,0,47190.3437340127,325916.298807868,214936.241731255,131206.966190318,-31280.4183987487,11053.509285044,36.6773029469445,0,14.8638362743547,0,0,-0.0123476287112869,-0.034677542935244,-0.0107051441995903,3.62444030873315,250162.107323331,538667.223330283,296382.976766479,3523.97597014734,1123.92225472754,-1.82755617011655e-09,0,0,47190.3437340127,3.03372042288497
128255,3,16.4898426251315,413362,413362.319982877,-0.319982876942959,900153.822304216,103710.305477441,-51492.0954119895,113304.365842299,71537.8488233747,326404.842549487,328616.503710067,3917.66238015817,1249.48292147454,-2.03084867679226e-09,0,0,2904.90601190591,359445.495637284,237925.728602171,141772.493817736,-31868.2873451396,11615.5605625165,37.8959874716508,0,16.4898426251315,0,0,-0.0137061095558111,-0.0384548160896042,-0.0118680365769105,0.877047895857771,237060.424731125,326404.842549487,328616.503710067,3917.66238015817,1249.48292147454,-2.03084867679226e-09,0,0,2904.90601190591,2.17764047567076
128259,3,13.5652510412111,346231,346230.694010128,0.30598987225676,1189437.00108522,86599.0459222121,-54721.8514832995,133770.223219712,58892.500774553,151036.984429133,804445.076766808,458.57782755926,147.172086199829,2630.131792192,515.304037151641,0,5663.83571299722,301070.168704459,196302.774500795,122732.838125188,-28547.5916459907,10582.1477244668,32.1563996412941,0,13.5652510412111,0,0,-0.010212740244402,-0.0142959855127999,-0.00428727243840667,2.14523009858701,224539.918433178,151036.984429133,804445.076766808,458.57782755926,147.172086199829,2630.131792192,515.304037151641,0,5663.83571299722,3.43538562718306
128260,7,5.39083359729035,158820,158819.737548081,0.262451918562874,1027683.91222272,34714.9284301912,-21997.4986521546,35462.2011049347,13201.3599024049,0,962096.534013974,89.5619425149312,26.7112213520315,3420.04737380183,670.066885697899,0,0,138104.119607027,77996.7411118508,69217.9780513733,-9110.59955619673,0,8.76988140652991,0,0,0,5.39083359729035,-0.00350889749889666,-0.00511380897042605,-0.00144900119012931,2.16031049172298,61380.9907853763,0,962096.534013974,89.5619425149312,26.7112213520315,3420.04737380183,670.066885697899,0,0,6.47074620465128
128261,7,6.61810754714918,183140,183140.404372115,-0.404372115444858,865802.885777538,80126.7102787245,-21364.5492669027,65262.7600613257,10996.4417380975,0,729345.730705942,19.6775074540085,5.79978368957549,849.952058266552,166.52539173526,0,393.837519205151,159252.52554097,95781.9699743854,77398.1291257686,-13927.573559184,0,22.857154322093,0,0,0,6.61810754714918,-0.00411161710916511,-0.0037324479836676,-0.00104338165857594,3.54190591802497,135021.362811245,0,729345.730705942,19.6775074540085,5.79978368957549,849.952058266552,166.52539173526,0,393.837519205151,4.72754660793676
128262,3,11.9542011177597,307726,307726.337191225,-0.33719122473849,1784332.59429911,78422.8381792026,-37946.9437663695,120211.400985493,46994.2612480814,308602.607038774,1227368.62245404,0,0,-1.42967461144973e-09,0,0,40679.8081598817,267588.119296717,173009.719828782,112279.482546361,-27665.8660795,9964.78300107475,31.6400211193869,0,11.9542011177597,0,0,-0.00739595453580073,-0.00675124624485586,-0.00188393458961505,6.78408410562431,207681.556646407,308602.607038774,1227368.62245404,0,0,-1.42967461144973e-09,0,0,40679.8081598817,5.79844600163491
128263,3,11.5968401497754,306102,306101.5742114,0.425788600288797,1447601.31324988,78253.4633740959,-39175.0896278362,78042.1639615756,44415.1858236359,99121.0500272978,1186676.14144204,0,0,-1.17728220448413e-09,0,0,268.398249071753,266175.281922956,167796.415735688,109650.537268812,-21093.969995586,9822.29891404269,26.6798697695322,0,11.5968401497754,0,0,-0.0071850600848356,-0.00673770599550596,-0.0019205483813691,2.17519003855545,161535.723531471,99121.0500272978,1186676.14144204,0,0,-1.17728220448413e-09,0,0,268.398249071753,4.72914686362677
128264,5,13.5481223270781,225256,225256.084674086,-0.0846740863344166,1999319.37680863,94104.5135111575,-64032.6513298898,0,0,0,1969247.51462736,0,0,-9.35330295298736e-10,0,0,0,195874.856238336,195874.856238336,0,-0,0,8.80288509137537,0,0,13.5481223270781,0,-0.00227066334862821,-0.00616193574778721,-0.00302605327933572,6.74865088142371,30071.8621812677,0,1969247.51462736,0,0,-9.35330295298736e-10,0,0,0,8.87576524846675
128265,7,8.0506730129663,215699,215698.760884974,0.239115026459331,2264652.13589201,54313.4677187693,-35992.2128686944,55354.9455279615,39489.6559012254,0,2151071.65554958,306.61457151511,108.009491657785,-5.80090119525235e-09,0,0,0,187564.139899977,116429.525828984,86725.2714931901,-15590.6574221973,0,17.7453838933824,0,0,0,8.0506730129663,-0.00572903315666071,-0.00814903799100934,-0.00257485747561854,2.97419541086996,113165.856279262,0,2151071.65554958,306.61457151511,108.009491657785,-5.80090119525235e-09,0,0,0,10.4991313631125
128266,7,7.33857164796129,201645,201644.829383781,0.170616219082149,2608412.9169164,49045.1648401523,-32784.6055001757,48673.3299782818,32667.1232101412,0,2509198.95674915,1192.77507769019,420.172561162977,-7.28910950940583e-09,0,0,0,175343.32989894,106180.603325122,81904.4042114383,-12741.6776376199,0,15.148922104469,0,0,0,7.33857164796129,-0.00537676664636864,-0.00837599734453133,-0.00272055479127653,2.70807894551935,97601.0125283996,0,2509198.95674915,1192.77507769019,420.172561162977,-7.28910950940583e-09,0,0,0,12.9356687094468
128267,7,3.99955823500572,129377,129377.471226176,-0.471226175781339,1354325.42110609,48368.9152684259,-12827.3682105371,25010.5686666,3588.66299543489,0,1289541.42693442,475.657945706398,167.557506040455,-3.75057146449316e-09,0,0,0,112502.148892327,57881.5424088641,59885.5796257511,-5264.97314228848,0,11.5571301844339,0,0,0,3.99955823500572,-0.00292080837054355,-0.0043745675206856,-0.001406995641454,0.696942493213496,64140.7787199237,0,1289541.42693442,475.657945706398,167.557506040455,-3.75057146449316e-09,0,0,0,10.4680539903235
128268,5,7.33718205693601,122117,122117.268182395,-0.268182395375334,833314.634787131,79703.5909108848,-16872.2495393944,0,0,0,767997.187023381,283.252419112826,139.580992530346,1746.50220220307,316.770778413344,0,0,106188.928854257,106188.928854257,0,-0,0,16.3985271080297,0,0,7.33718205693601,0,-0.00123465149377841,-0.00510131233066408,-0.00221367075291502,0.469942454814247,62831.3413714904,0,767997.187023381,283.252419112826,139.580992530346,1746.50220220307,316.770778413344,0,0,6.82390359071326
128746,2,52.2524571370933,531278,531277.603371082,0.39662891777698,1640076.95926636,730282.220253551,-422298.666851234,0,0,1286894.25543606,0,0,0,1055.272642935,233.054929422754,5846.78991118968,38064.0329444306,461980.524670506,441696.803685746,0,-0,20283.7209847607,77.7085303084225,52.2524571370933,0,0,0,-0.000495735131280836,-0.00407057161957134,-0.00170324841125333,7.1956279029066,307983.553402317,1286894.25543606,0,0,0,1055.272642935,233.054929422754,5846.78991118968,38064.0329444306,3.08704098281193
128851,2,98.564929855866,1772818,1772818.04795347,-0.0479534650221467,4346883.99829761,1951773.92265812,-1182101.12766312,0,0,2971542.65221078,108336.595848848,0,0,1738.37743311311,218.500080236931,85440.5257399332,409934.551989703,1541580.91126388,1513910.76648756,0,-0,27670.1447763249,190.557026568073,98.564929855866,0,0,0,-0.00307822741197621,-0.00908690058659694,-0.00585614045656016,76.0535349957513,769672.794995,2971542.65221078,108336.595848848,0,0,1738.37743311311,218.500080236931,85440.5257399332,409934.551989703,2.45196291909131
128856,2,101.907998902955,1577845,1577845.41815752,-0.418157522799447,3339971.90810497,1817804.79374355,-1120948.01367858,0,0,1715131.0235937,230695.047109998,0,0,970.493804699364,121.948040334689,494033.433133759,202163.182357501,1372039.49405002,1343912.48796303,0,-0,28127.0060869899,175.966200989653,101.907998902955,0,0,0,-0.0134551829024248,-0.0131663876449353,-0.00914614672060446,68.013620006759,696856.780064974,1715131.0235937,230695.047109998,0,0,970.493804699364,121.948040334689,494033.433133759,202163.182357501,2.11679341640336
128898,1,24.3680988753336,415722,415722.240928106,-0.240928105951753,889336.716492758,190793.679477777,-117291.854782597,0,0,583530.715231151,41368.2195795498,5.68985256762628,3.42307835790856,-7.57173087308368e-10,0,0,190926.844055952,361497.600807049,347486.018381932,0,-0,14011.5824251168,19.6128477316491,24.3680988753336,0,0,0,-0.00254019237462135,-0.0190302663748907,-0.0102927338975673,15.1761083025756,73501.8246951802,583530.715231151,41368.2195795498,5.68985256762628,3.42307835790856,-7.57173087308368e-10,0,0,190926.844055952,2.13925824587767
128900,3,25.0485348735989,597950,597949.903216665,0.0967833353206515,1318266.69802164,180071.950304632,-108971.859800503,243756.681233758,122101.774307064,517536.775705302,284393.859003226,19.305804619779,6.15909620091911,-1.29822178632993e-09,0,0,79352.052367342,519956.437579708,358100.471218397,197600.14418945,-49943.0494816635,14198.8716535251,65.0836201466446,0,25.0485348735989,0,0,-0.0143565497518455,-0.0303821680839377,-0.0099844838827203,10.6352354348476,436958.546044951,517536.775705302,284393.859003226,19.305804619779,6.15909620091911,-1.29822178632993e-09,0,0,79352.052367342,2.20464369599739
128901,3,17.6577836123555,434751,434750.865765056,0.134234944009222,1125493.95129537,122156.394171706,-73162.2501982267,174127.677269974,81140.6332418736,491899.808421096,278875.486818804,12.4040862086072,3.75219874155074,-4.02085979357592e-10,0,0,50440.0452851926,378044.231100049,253762.757931761,149439.321637738,-37160.1818799654,12002.3334105156,45.2496361925911,0,17.6577836123555,0,0,-0.0101096787934466,-0.0267862945368164,-0.00872225777338397,3.99764567219416,304262.454485327,491899.808421096,278875.486818804,12.4040862086072,3.75219874155074,-4.02085979357592e-10,0,0,50440.0452851926,2.58882429550563
128903,3,16.4681637056132,412775,412774.586878897,0.413121102901641,793443.774205391,101655.114951142,-42335.4692606183,111928.879544611,58420.9566914699,281352.255514158,282124.967455182,232.525233714338,64.5440757337433,-1.27468325234573e-09,0,0,0,358934.423372954,236824.299967645,141397.350017067,-30895.4806809038,11608.2540691459,37.7741644954061,0,16.4681637056132,0,0,-0.0104064831043876,-0.033107289256982,-0.0105861563046389,0,229669.481926605,281352.255514158,282124.967455182,232.525233714338,64.5440757337433,-1.27468325234573e-09,0,0,0,1.92221857962665
128909,6,184.955521576998,1193477,1193477.25311495,-0.253114946652204,2408834.05134166,1507036.40549726,-768150.794873581,0,0,0,1657776.28448058,2586.41903681265,820.007231699917,7328.21586132327,1437.5141075657,0,0,1037806.30705648,1037806.30705648,0,-0,0,193.046107073922,0,0,184.955521576998,0,-0.0149312274681081,-0.0334217226473326,-0.0106687167915379,74.920029375031,738885.610623679,0,1657776.28448058,2586.41903681265,820.007231699917,7328.21586132327,1437.5141075657,0,0,2.01833303142135
128910,6,150.695643068768,833398,833397.602013895,0.397986104944721,3016149.29868698,1098713.62620487,-557780.371044005,0,0,0,2459618.69487336,716.033684137884,226.761611058337,12011.5554596286,2356.20521471599,0,286.792683215199,724693.566968604,724693.566968604,0,-0,0,139.62895301222,0,0,150.695643068768,0,-0.0110867881452702,-0.0220902105490962,-0.00696360253851213,49.6812788251504,540933.255160865,0,2459618.69487336,716.033684137884,226.761611058337,12011.5554596286,2356.20521471599,0,286.792683215199,3.61909831639503
128911,6,138.293566552068,1134484,1134483.55709716,0.442902838811278,2510526.41556954,1358448.79740829,-702516.384942485,0,0,0,1853779.84723423,619.513413144975,194.642456358973,-1.69714504682744e-09,0,0,0,986507.440954053,986507.440954053,0,-0,0,168.271371767449,0,0,138.293566552068,0,-0.00980858681791765,-0.015403988303091,-0.0047872937619583,43.109760714872,655932.412465808,0,1853779.84723423,619.513413144975,194.642456358973,-1.69714504682744e-09,0,0,0,2.21292359836678
128912,3,11.1719905247868,293178,293178.255088904,-0.255088904174045,1280362.61277292,66079.6351151621,-37086.8968547433,110169.702113808,42675.1348948533,71211.1875807141,1027309.32201131,3.53358285567737,0.994328953393088,-9.83041187763432e-10,0,0,0,254937.613120786,161683.424551881,107115.229367771,-23511.0594271773,9650.01862831166,26.4106224904526,0,11.1719905247868,0,0,-0.00688052585906768,-0.00531796104710826,-0.00147977531271852,9.18333998862566,181837.57526908,71211.1875807141,1027309.32201131,3.53358285567737,0.994328953393088,-9.83041187763432e-10,0,0,0,4.36718516659816
128913,3,15.0235901841076,379416,379415.790116298,0.209883702336811,1841683.93384957,93745.4598314439,-55212.186279772,105180.580429369,68123.7288524081,101243.514860171,1514226.13796539,0,0,-1.09600059805573e-09,0,0,14376.6981905598,329926.774014172,217263.676892176,132249.466178457,-30696.4189646912,11110.0499082294,33.1948361280429,0,15.0235901841076,0,0,-0.00932271097436805,-0.00893929775107096,-0.00262010565292906,11.5003440184536,211837.582833449,101243.514860171,1514226.13796539,0,0,-1.09600059805573e-09,0,0,14376.6981905598,4.85399649421629
128914,1,12.9977231657297,228090,228089.556245715,0.44375428505009,1933833.82211855,83460.9994163657,-51476.6703046331,0,0,81210.9486706056,1808657.03298448,0,0,-8.43737302109777e-10,0,0,11981.5113517369,198338.744561491,187969.668373185,0,-0,10369.076188306,9.07670733367781,12.9977231657297,0,0,0,-0.00191037822034281,-0.0037187144351094,-0.00172672292150999,8.00425895357988,31984.3291117327,81210.9486706056,1808657.03298448,0,0,-8.43737302109777e-10,0,0,11981.5113517369,8.47838056082489
128915,5,9.29233251513064,154634,154633.694411452,0.305588548479136,1257619.23727729,59068.8050930286,-37003.4418955248,0,0,0,1235539.63456205,9.54033113333792,4.69918659849267,-6.38974618086331e-10,0,0,0,134464.082096914,134464.082096914,0,-0,0,6.22803736099824,0,0,9.29233251513064,0,-0.00119820546174549,-0.00125713262843147,-0.000481220217088886,6.59550567538621,22065.3631975039,0,1235539.63456205,9.54033113333792,4.69918659849267,-6.38974618086331e-10,0,0,0,8.13287658132937
128916,5,4.80446332386381,79949,79948.5395575786,0.460442421448533,1683493.13359433,30839.2911283027,-19563.5200896875,0,0,0,1671281.88205045,626.762363526145,308.718141745586,-5.65620473076717e-09,0,0,0,69520.4691805031,69520.4691805031,0,-0,0,3.23071940380333,0,0,4.80446332386381,0,-0.000980464215433577,-0.0022390249016256,-0.00108476930060814,1.51784878838719,11275.7710386152,0,1671281.88205045,626.762363526145,308.718141745586,-5.65620473076717e-09,0,0,0,21.0570880635696
128917,5,2.71094017138675,45120,45119.857373951,0.142626049033424,1077687.66803243,31362.9202616094,-7662.53534918973,0,0,0,1053205.65894826,445.51247378004,219.497863768104,96.7131552728655,19.9006789287183,0,0,39234.6585860443,39234.6585860443,0,-0,0,6.15585053789479,0,0,2.71094017138675,0,-0.00059535767243734,-0.0015139585902422,-0.000750796228221298,0.688612815289582,23700.3849124197,0,1053205.65894826,445.51247378004,219.497863768104,96.7131552728655,19.9006789287183,0,0,23.8849217205768
128918,5,6.46760031810855,107636,107635.72666334,0.273336659534834,325283.299633348,82365.8409892724,-23800.1285288711,0,0,0,264301.919776341,131.529557248825,65.8550582185786,1839.7227783622,378.560002775865,0,0,93596.2840550787,93596.2840550787,0,-0,0,15.558116138993,0,0,6.46760031810855,0,-0.000686609252894736,-0.00152800185256933,-0.000836226537073139,2.23621531662971,58565.7124604013,0,264301.919776341,131.529557248825,65.8550582185786,1839.7227783622,378.560002775865,0,0,3.02206789209324
129486,4,86.662964621395,1672690,1672690.16403841,-0.164038414368406,3210402.00325823,1370861.61532784,-804485.873460347,899928.357576286,-78963.1558447157,495902.442483811,1166564.34577009,47.417469745654,30.2958714081898,-8.82493832437803e-10,0,65967.0923696689,94549.4656944379,1454513.18612036,979550.669749054,597042.97582038,-148057.663414834,25977.2039657615,233.783942704357,0,86.662964621395,0,0,-0.0306356820364868,-0.103846582592369,-0.0423026060439054,40.488201233146,1387340.94359906,495902.442483811,1166564.34577009,47.417469745654,30.2958714081898,-8.82493832437803e-10,0,65967.0923696689,94549.4656944379,1.91930483428383
129487,2,78.1233375702512,984615,984615.383856818,-0.383856818079948,1972611.77673327,1160995.47264951,-689304.550328082,0,0,884841.514211184,531772.129330996,15.0563796713674,12.9517942823864,0.665327625356641,0.0836149099928242,18398.4410988781,65880.0126542909,856187.290310277,831497.671889153,0,-0,24689.6184211241,118.402794118758,78.1233375702512,0,0,0,-0.00495913769969295,-0.0185589773324132,-0.0121237030064233,85.3929649237055,471690.922321432,884841.514211184,531772.129330996,15.0563796713674,12.9517942823864,0.665327625356641,0.0836149099928242,18398.4410988781,65880.0126542909,2.00343461833637
